,SNRin,Method,Parameter,Signal_id,Repetition,QRF
265,0,contour_filtering,None,McSyntheticMixture2,25,2.4000287154016005
266,0,contour_filtering,None,McSyntheticMixture2,26,1.53631975398675
267,0,contour_filtering,None,McSyntheticMixture2,27,1.8902574846289215
268,0,contour_filtering,None,McSyntheticMixture2,28,1.9141657516174448
269,0,contour_filtering,None,McSyntheticMixture2,29,1.8371679294333672
270,0,contour_filtering,None,McSyntheticMixture3,0,2.0370918141228147
271,0,contour_filtering,None,McSyntheticMixture3,1,1.9713519597654594
272,0,contour_filtering,None,McSyntheticMixture3,2,2.2074617090818975
273,0,contour_filtering,None,McSyntheticMixture3,3,1.9996582359358834
274,0,contour_filtering,None,McSyntheticMixture3,4,2.1706412409740956
275,0,contour_filtering,None,McSyntheticMixture3,5,2.0779432608726904
276,0,contour_filtering,None,McSyntheticMixture3,6,1.900184812031439
277,0,contour_filtering,None,McSyntheticMixture3,7,1.6751711164038388
278,0,contour_filtering,None,McSyntheticMixture3,8,2.026302282161183
279,0,contour_filtering,None,McSyntheticMixture3,9,2.1061381642550154
280,0,contour_filtering,None,McSyntheticMixture3,10,2.2678588270228675
281,0,contour_filtering,None,McSyntheticMixture3,11,2.163227912576407
282,0,contour_filtering,None,McSyntheticMixture3,12,1.793459230516325
283,0,contour_filtering,None,McSyntheticMixture3,13,1.926082307140253
284,0,contour_filtering,None,McSyntheticMixture3,14,1.8535945840773467
285,0,contour_filtering,None,McSyntheticMixture3,15,2.179621958265719
286,0,contour_filtering,None,McSyntheticMixture3,16,1.8350676267377364
287,0,contour_filtering,None,McSyntheticMixture3,17,1.6774848119003987
288,0,contour_filtering,None,McSyntheticMixture3,18,1.8327576041555256
289,0,contour_filtering,None,McSyntheticMixture3,19,1.7166467415552353
290,0,contour_filtering,None,McSyntheticMixture3,20,1.7505092138432596
291,0,contour_filtering,None,McSyntheticMixture3,21,1.810645638535011
292,0,contour_filtering,None,McSyntheticMixture3,22,1.7618166506405775
293,0,contour_filtering,None,McSyntheticMixture3,23,1.6612173269139348
294,0,contour_filtering,None,McSyntheticMixture3,24,2.2984645020210888
295,0,contour_filtering,None,McSyntheticMixture3,25,1.9642276533431464
296,0,contour_filtering,None,McSyntheticMixture3,26,2.0724254474817667
297,0,contour_filtering,None,McSyntheticMixture3,27,1.9557775040897816
298,0,contour_filtering,None,McSyntheticMixture3,28,1.9706533302255969
299,0,contour_filtering,None,McSyntheticMixture3,29,2.1059492710826557
300,0,contour_filtering,None,McTripleImpulse,0,2.405330395218406
301,0,contour_filtering,None,McTripleImpulse,1,2.094990744476615
302,0,contour_filtering,None,McTripleImpulse,2,2.597638209952187
303,0,contour_filtering,None,McTripleImpulse,3,2.0836050622779396
304,0,contour_filtering,None,McTripleImpulse,4,2.038525031114869
305,0,contour_filtering,None,McTripleImpulse,5,2.070726156427794
306,0,contour_filtering,None,McTripleImpulse,6,2.609683037443824
307,0,contour_filtering,None,McTripleImpulse,7,2.5890051415102837
308,0,contour_filtering,None,McTripleImpulse,8,1.872904786182667
309,0,contour_filtering,None,McTripleImpulse,9,1.6159899293899584
310,0,contour_filtering,None,McTripleImpulse,10,2.0747001453683254
311,0,contour_filtering,None,McTripleImpulse,11,2.522289884614487
312,0,contour_filtering,None,McTripleImpulse,12,2.161573051201226
313,0,contour_filtering,None,McTripleImpulse,13,2.395718823971886
314,0,contour_filtering,None,McTripleImpulse,14,2.1118872160798583
315,0,contour_filtering,None,McTripleImpulse,15,2.6726626296077343
316,0,contour_filtering,None,McTripleImpulse,16,1.8536543968278019
317,0,contour_filtering,None,McTripleImpulse,17,1.9908608951212523
318,0,contour_filtering,None,McTripleImpulse,18,2.693572313709393
319,0,contour_filtering,None,McTripleImpulse,19,2.797562473229711
320,0,contour_filtering,None,McTripleImpulse,20,2.335498066902405
321,0,contour_filtering,None,McTripleImpulse,21,3.083683134363972
322,0,contour_filtering,None,McTripleImpulse,22,1.7177048430534057
323,0,contour_filtering,None,McTripleImpulse,23,2.5791968254699786
324,0,contour_filtering,None,McTripleImpulse,24,2.6851042668859493
325,0,contour_filtering,None,McTripleImpulse,25,2.423567640686233
