,Method,Parameter,Signal_id,Repetition,-5,0,10,20,30
852,thresholding_garrote,"((), {})",McSyntheticMixture2,12,1.732152019085371,7.154305076877533,17.132457366693725,26.18503677123144,35.62546752616149
853,thresholding_garrote,"((), {})",McSyntheticMixture2,13,1.5872291105903629,6.881422418083273,16.83256387031024,26.55363157865779,35.97891598792916
854,thresholding_garrote,"((), {})",McSyntheticMixture2,14,0.6824858891966188,5.604369048134461,15.587713287981275,25.382069546883066,35.06296654758623
855,thresholding_garrote,"((), {})",McSyntheticMixture2,15,0.8622778068782856,6.019566954774077,15.889769670201535,25.39416600408101,35.27630875575844
856,thresholding_garrote,"((), {})",McSyntheticMixture2,16,1.2459390403068211,6.294078255586756,16.259813849634966,26.025756002956243,35.50815090756382
857,thresholding_garrote,"((), {})",McSyntheticMixture2,17,1.3559474175792088,6.223339067539132,16.170368732795367,25.6287911759496,35.29151667703425
858,thresholding_garrote,"((), {})",McSyntheticMixture2,18,1.7820049035534178,6.6734691298593685,16.497150921940325,26.12924759288433,35.74671178228155
859,thresholding_garrote,"((), {})",McSyntheticMixture2,19,2.094548556440611,6.816298178609309,16.347271387084785,25.97315322472014,35.187672007506464
860,thresholding_garrote,"((), {})",McSyntheticMixture2,20,1.4055440565039308,6.5869624016250174,16.526639214543742,25.997769195491255,35.68440377886937
861,thresholding_garrote,"((), {})",McSyntheticMixture2,21,0.9382184645197822,5.925550676345088,15.637012011149691,25.26696641519592,34.79975714413902
862,thresholding_garrote,"((), {})",McSyntheticMixture2,22,1.2791440636303886,6.321407383284786,16.089915624154152,25.998641921764502,35.733527592752694
863,thresholding_garrote,"((), {})",McSyntheticMixture2,23,1.040175985343899,6.287738183149343,16.133272631956427,25.694417662553168,35.416838469250266
864,thresholding_garrote,"((), {})",McSyntheticMixture2,24,1.1908128725271485,6.269263885968636,15.940606074530383,25.809044129202697,35.5634940437101
865,thresholding_garrote,"((), {})",McSyntheticMixture2,25,1.6241583856184971,6.77610722277326,16.683364163891206,26.375463526517166,35.735831343113716
866,thresholding_garrote,"((), {})",McSyntheticMixture2,26,0.8845010442917688,5.874851119212272,15.770435208488445,25.41679282727541,34.98189607706643
867,thresholding_garrote,"((), {})",McSyntheticMixture2,27,1.3815414152769812,6.53320505382582,16.365029416720308,26.085247349931166,35.39469360214789
868,thresholding_garrote,"((), {})",McSyntheticMixture2,28,1.4289977505725306,6.719307601306598,16.58215519273333,26.176764732994215,35.628449179520345
869,thresholding_garrote,"((), {})",McSyntheticMixture2,29,2.108670122974043,7.207369470636264,16.78976545575808,26.041098534991573,35.66873084279019
870,thresholding_hard,"((), {})",McSyntheticMixture2,0,1.0468765121940182,6.96324229009948,17.288056344365586,26.94933510092354,35.11812718025847
871,thresholding_hard,"((), {})",McSyntheticMixture2,1,2.0489849204049464,6.712984690582154,17.49624833287053,26.110566510093292,35.40430283660251
872,thresholding_hard,"((), {})",McSyntheticMixture2,2,0.33335831472945104,5.686295669639197,17.228335323690402,26.09973882860838,35.401525274742426
873,thresholding_hard,"((), {})",McSyntheticMixture2,3,1.3595702667853458,5.114555658479989,15.831749185596243,26.00278013911101,35.29126221205551
874,thresholding_hard,"((), {})",McSyntheticMixture2,4,1.5996066388551085,6.654017722679676,16.21913684700733,25.663745845457,34.96119329537888
875,thresholding_hard,"((), {})",McSyntheticMixture2,5,1.3097723215802786,6.401425269021689,16.93373869422297,26.29706598009781,35.186574911523685
876,thresholding_hard,"((), {})",McSyntheticMixture2,6,0.3581143430964745,5.455599153656122,16.626723444950887,25.936425747550285,35.77255977610492
877,thresholding_hard,"((), {})",McSyntheticMixture2,7,0.5003535377411326,6.275693097715709,17.300749513486227,26.753005684164826,35.71664461002526
878,thresholding_hard,"((), {})",McSyntheticMixture2,8,1.312944507112572,7.694486578555242,17.38838725534187,26.697143813490275,35.8529705187759
879,thresholding_hard,"((), {})",McSyntheticMixture2,9,1.0262038323058085,6.513740485226439,16.965994034204424,26.1461761817727,35.47926040355366
880,thresholding_hard,"((), {})",McSyntheticMixture2,10,1.0233665048308045,6.866205587243007,16.812021860959923,26.280164777009084,35.321534982933194
881,thresholding_hard,"((), {})",McSyntheticMixture2,11,0.501168764891587,7.0467414825073575,17.621617578515334,26.62189808958903,35.18195815046707
882,thresholding_hard,"((), {})",McSyntheticMixture2,12,0.8242650868813851,5.846456998869258,17.487955345476955,26.844590577195852,34.85831937597903
883,thresholding_hard,"((), {})",McSyntheticMixture2,13,1.2435009340806689,6.591511771187253,17.50345129499525,26.677599425991826,35.702287241993695
884,thresholding_hard,"((), {})",McSyntheticMixture2,14,1.4476309665700127,6.38819083527784,16.688143948732083,25.728979077797106,35.3564501381573
885,thresholding_hard,"((), {})",McSyntheticMixture2,15,0.7311368301116662,5.214261062113454,16.54393510390577,25.45434633372729,34.800510864718255
886,thresholding_hard,"((), {})",McSyntheticMixture2,16,0.8332797672264592,5.071381811317609,16.12167984777317,26.094318902783847,35.599184030719194
887,thresholding_hard,"((), {})",McSyntheticMixture2,17,1.1699632530251933,5.74296063616857,16.061550388121717,25.85673320311144,34.646295336633756
888,thresholding_hard,"((), {})",McSyntheticMixture2,18,1.4852547678651662,7.112702517810363,16.229935954840915,26.55895517164579,35.02323699920622
889,thresholding_hard,"((), {})",McSyntheticMixture2,19,1.3004818118927992,8.204954289822414,16.03716717772003,25.773753662645124,35.20984930220851
890,thresholding_hard,"((), {})",McSyntheticMixture2,20,1.0658721152524875,5.699013141023986,17.001672546980387,26.651079201882336,35.08310066263155
891,thresholding_hard,"((), {})",McSyntheticMixture2,21,1.4773436960461463,5.979034094137017,16.233683286119668,26.239543088259495,35.06294839811179
892,thresholding_hard,"((), {})",McSyntheticMixture2,22,1.121073321873577,7.081318532279233,16.771246223759082,26.08727528635633,35.04705303420491
893,thresholding_hard,"((), {})",McSyntheticMixture2,23,1.2222941260505733,6.00910132296296,17.231259320082483,26.537791133862655,35.11624097916894
894,thresholding_hard,"((), {})",McSyntheticMixture2,24,0.7183996030834852,5.846227880549593,17.204011791454704,26.281622986268744,35.403686194688945
895,thresholding_hard,"((), {})",McSyntheticMixture2,25,1.0143346319855278,6.777297784750273,17.67017469035316,26.37100418104875,35.47613821460624
896,thresholding_hard,"((), {})",McSyntheticMixture2,26,1.8346751903589773,6.601276602527642,17.282696111920483,26.165675848180406,35.06079298200877
897,thresholding_hard,"((), {})",McSyntheticMixture2,27,1.7514382516268374,6.522579976131228,16.80647761860473,26.25945455478123,35.17192467498879
898,thresholding_hard,"((), {})",McSyntheticMixture2,28,0.5507741628006944,5.19433479224789,17.38666932150364,26.376349013909905,35.49279188914677
899,thresholding_hard,"((), {})",McSyntheticMixture2,29,0.9326568114189442,6.5406604795039165,17.287540918250087,26.01147565882669,35.262755197820546
